siren,insee
217302496,73249
217302504,73250
217302520,73252
217302538,73253
217302546,73254
217302553,73255
217302561,73256
200084606,73257
217302587,73258
217302595,73259
217302611,73261
217302629,73262
200049393,73263
217302652,73265
217302678,73267
217302686,73268
217302694,73269
217302702,73270
217302710,73271
217302728,73272
217302736,73273
217302744,73274
217302751,73275
217302769,73276
217302777,73277
217302785,73278
217302801,73280
217302819,73281
217302827,73282
217302835,73283
200056273,73284
217302850,73285
217302868,73286
217302884,73288
217302892,73289
200064061,73290
217302926,73292
217302934,73293
217302942,73294
217302967,73296
217302975,73297
217302983,73298
217302991,73299
217303007,73300
217303015,73301
217303023,73302
217303031,73303
217303049,73304
217303064,73306
217303072,73307
217303080,73308
217303098,73309
217303106,73310
217303114,73311
217303122,73312
217303130,73313
217303148,73314
217303155,73315
217303163,73316
217303171,73317
217303189,73318
217303205,73320
217303221,73322
217303239,73323
217303247,73324
217303262,73326
217303270,73327
217303288,73328
217303296,73329
217303304,73330
217400019,74001
217400027,74002
217400035,74003
217400043,74004
217400050,74005
217400068,74006
217400076,74007
217400084,74008
217400092,74009
200063402,74010
217400126,74012
217400134,74013
217400142,74014
217400159,74015
217400167,74016
217400183,74018
217400191,74019
217400209,74020
217400217,74021
217400241,74024
217400258,74025
217400266,74026
217400274,74027
217400290,74029
217400308,74030
217400316,74031
217400324,74032
217400332,74033
217400340,74034
217400357,74035
217400365,74036
217400373,74037
217400381,74038
217400407,74040
217400415,74041
217400423,74042
217400431,74043
217400449,74044
217400456,74045
217400464,74046
217400480,74048
217400498,74049
217400506,74050
217400514,74051
217400522,74052
217400530,74053
217400548,74054
217400555,74055
217400563,74056
217400571,74057
217400589,74058
217400597,74059
217400605,74060
217400613,74061
217400621,74062
217400639,74063
217400647,74064
217400654,74065
217400662,74066
217400670,74067
217400688,74068
217400696,74069
217400704,74070
217400712,74071
217400720,74072
217400738,74073
217400746,74074
217400753,74075
217400761,74076
217400779,74077
217400787,74078
217400795,74079
217400803,74080
217400811,74081
217400829,74082
217400837,74083
217400852,74085
217400860,74086
217400878,74087
217400886,74088
217400894,74089
217400902,74090
217400910,74091
217400944,74094
217400951,74095
217400969,74096
217400977,74097
217400985,74098
217400993,74099
217401009,74100
217401017,74101
217401025,74102
217401033,74103
217401041,74104
217401058,74105
217401066,74106
217401074,74107
217401082,74108
217401090,74109
217401116,74111
200053551,74112
217401140,74114
217401165,74116
217401173,74117
217401181,74118
217401199,74119
217401215,74121
217401223,74122
200054138,74123
217401249,74124
217401264,74126
217401272,74127
217401280,74128
217401298,74129
217401306,74130
217401314,74131
217401330,74133
217401348,74134
217401355,74135
217401363,74136
217401371,74137
217401389,74138
217401397,74139
217401405,74140
217401413,74141
217401421,74142
217401439,74143
217401447,74144
217401454,74145
217401462,74146
217401470,74147
217401488,74148
217401504,74150
217401512,74151
217401520,74152
217401538,74153
217401546,74154
217401553,74155
217401561,74156
217401579,74157
217401587,74158
217401595,74159
217401603,74160
217401611,74161
217401629,74162
217401637,74163
217401645,74164
217401652,74165
217401660,74166
200055382,74167
217401686,74168
217401694,74169
217401702,74170
217401710,74171
217401728,74172
217401736,74173
217401744,74174
217401751,74175
217401769,74176
217401777,74177
217401785,74178
217401793,74179
217401801,74180
217401835,74183
217401843,74184
217401850,74185
217401868,74186
217401884,74188
217401892,74189
217401900,74190
217401918,74191
217401926,74192
217401934,74193
217401942,74194
217401959,74195
217401967,74196
217401975,74197
217401983,74198
217401991,74199
217402007,74200
217402015,74201
217402023,74202
217402031,74203
217402056,74205
217402064,74206
217402080,74208
217402098,74209
217402106,74210
217402114,74211
200081446,74212
217402130,74213
217402155,74215
217402163,74216
217402189,74218
217402197,74219
217402205,74220
217402213,74221
217402221,74222
217402239,74223
217402247,74224
217402254,74225
217402262,74226
217402288,74228
217402296,74229
217402312,74231
217402320,74232
217402338,74233
217402346,74234
217402353,74235
217402361,74236
217402379,74237
217402387,74238
217402395,74239
217402403,74240
217402411,74241
217402429,74242
217402437,74243
217402445,74244
217402494,74249
217402502,74250
217402528,74252
217402536,74253
217402544,74254
217402551,74255
217402569,74256
217402577,74257
217402585,74258
217402593,74259
217402601,74260
217402619,74261
217402627,74262
217402635,74263
217402643,74264
217402650,74265
217402668,74266
217402676,74267
217402692,74269
217402718,74271
217402726,74272
217402734,74273
200056141,74275
217402767,74276
217402783,74278
217402791,74279
217402809,74280
217402817,74281
200062586,74282
217402833,74283
217402841,74284
217402858,74285
217402866,74286
217402874,74287
217402882,74288
200081172,74289
217402908,74290
217402916,74291
217402924,74292
217402932,74293
217402940,74294
217402957,74295
217402965,74296
217402973,74297
217402981,74298
217402999,74299
217403013,74301
217403021,74302
217403039,74303
217403047,74304
217403054,74305
217403062,74306
217403070,74307
217403088,74308
217403096,74309
217403104,74310
217403112,74311
217403120,74312
217403138,74313
217403146,74314
217403153,74315
217500016,75056
217600014,76001
217600022,76002
217600048,76004
217600055,76005
217600063,76006
217600071,76007
217600089,76008
217600097,76009
217600105,76010
217600113,76011
217600121,76012
217600139,76013
217600147,76014
217600154,76015
217600162,76016
217600170,76017
217600188,76018
217600196,76019
217600204,76020
217600212,76021
217600220,76022
217600238,76023
217600246,76024
217600253,76025
217600261,76026
217600287,76028
217600295,76029
217600303,76030
217600329,76032
217600337,76033
200083152,76034
217600352,76035
217600360,76036
217600386,76038
217600394,76039
217600402,76040
200087369,76041
217600428,76042
217600436,76043
217600451,76045
217600469,76046
217600477,76047
217600485,76048
217600493,76049
217600501,76050
217600519,76051
217600527,76052
217600535,76053
217600543,76054
217600550,76055
217600568,76056
217600576,76057
217600584,76058
217600592,76059
217600600,76060
217600626,76062
217600634,76063
217600642,76064
217600659,76065
217600667,76066
217600675,76067
217600683,76068
217600691,76069
217600709,76070
217600717,76071
217600725,76072
217600741,76074
217600758,76075
217600766,76076
217600774,76077
217600790,76079
217600824,76082
217600832,76083
217600840,76084
217600857,76085
217600865,76086
217600873,76087
217600881,76088
217600907,76090
217600915,76091
217600923,76092
217600931,76093
217600949,76094
217600956,76095
217600964,76096
217600972,76097
217600998,76099
217601004,76100
217601012,76101
217601038,76103
217601046,76104
217601053,76105
217601061,76106
217601079,76107
217601087,76108
217601095,76109
217601103,76110
217601111,76111
217601129,76112
217601137,76113
217601145,76114
217601152,76115
217601160,76116
217601178,76117
217601186,76118
217601194,76119
217601202,76120
217601210,76121
217601228,76122
217601236,76123
217601244,76124
217601251,76125
217601269,76126
217601285,76128
217601293,76129
217601301,76130
217601319,76131
217601327,76132
217601335,76133
217601343,76134
217601350,76135
217601368,76136
217601384,76138
217601392,76139
217601400,76140
217601418,76141
217601426,76142
217601434,76143
217601442,76144
200068187,76146
217601475,76147
217601483,76148
217601491,76149
217601517,76151
217601525,76152
217601533,76153
217601541,76154
217601558,76155
217601566,76156
217601574,76157
217601582,76158
217601590,76159
217601608,76160
217601616,76161
217601624,76162
217601632,76163
200059111,76164
217601657,76165
217601665,76166
217601673,76167
217601681,76168
217601699,76169
217601707,76170
217601715,76171
217601723,76172
217601731,76173
217601749,76174
217601756,76175
217601764,76176
217601772,76177
217601780,76178
217601798,76179
217601806,76180
217601814,76181
217601822,76182
217601830,76183
217601848,76184
217601855,76185
217601863,76186
217601871,76187
217601889,76188
217601897,76189
217601905,76190
217601921,76192
217601939,76193
217601947,76194
217601954,76195
217601962,76196
217601970,76197
217601988,76198
217601996,76199
217602002,76200
217602010,76201
217602028,76202
217602036,76203
217602044,76204
217602051,76205
217602069,76206
217602077,76207
217602085,76208
217602093,76209
217602101,76210
217602119,76211
217602127,76212
217602135,76213
217602143,76214
217602168,76216
217602176,76217
217602184,76218
217602192,76219
217602200,76220
217602218,76221
217602226,76222
217602234,76223
217602242,76224
217602259,76225
217602267,76226
217602275,76227
217602283,76228
217602291,76229
217602309,76230
217602317,76231
217602325,76232
217602333,76233
217602341,76234
217602358,76235
217602366,76236
217602374,76237
217602382,76238
217602390,76239
217602408,76240
217602416,76241
217602424,76242
217602432,76243
217602440,76244
217602457,76245
217602473,76247
217602499,76249
217602507,76250
217602515,76251
217602523,76252
217602531,76253
217602549,76254
217602556,76255
217602572,76257
200065845,76258
217602598,76259
217602606,76260
217602614,76261
217602622,76262
217602630,76263
217602648,76264
217602655,76265
217602663,76266
217602689,76268
217602697,76269
217602705,76270
217602713,76271
217602721,76272
217602739,76273
217602747,76274
217602754,76275
200054674,76276
217602788,76278
217602796,76279
217602804,76280
217602812,76281
217602820,76282
217602838,76283
217602846,76284
217602853,76285
217602861,76286
217602879,76287
217602887,76288
200057339,76289
217602903,76290
217602911,76291
217602929,76292
217602937,76293
217602945,76294
217602952,76295
217602960,76296
217602978,76297
217602986,76298
217602994,76299
217603000,76300
217603026,76302
217603034,76303
217603042,76304
217603059,76305
217603067,76306
217603075,76307
217603083,76308
217603091,76309
217603117,76311
217603125,76312
217603133,76313
217603141,76314
217603158,76315
217603166,76316
217603174,76317
217603182,76318
217603190,76319
217603208,76320
217603216,76321
217603224,76322
217603232,76323
217603240,76324
217603257,76325
217603273,76327
217603281,76328
217603299,76329
217603307,76330
217603315,76331
217603323,76332
217603331,76333
217603349,76334
217603356,76335
217603364,76336
217603380,76338
217603398,76339
217603406,76340
217603414,76341
217603422,76342
217603430,76343
217603448,76344
217603455,76345
217603463,76346
217603471,76347
217603489,76348
217603497,76349
217603505,76350
217603513,76351
217603521,76352
217603539,76353
217603547,76354
217603554,76355
217603562,76356
217603570,76357
217603588,76358
217603596,76359
217603604,76360
217603612,76361
217603620,76362
217603638,76363
217603646,76364
217603653,76365
217603661,76366
217603679,76367
217603687,76368
217603695,76369
217603703,76370
217603711,76371
217603729,76372
217603737,76373
217603745,76374
217603752,76375
217603778,76377
217603786,76378
217603794,76379
217603802,76380
217603810,76381
217603828,76382
217603836,76383
217603844,76384
217603851,76385
217603869,76386
217603877,76387
217603885,76388
217603893,76389
217603901,76390
217603919,76391
217603927,76392
217603935,76393
217603943,76394
217603950,76395
217603968,76396
217603976,76397
217603984,76398
217603992,76399
217604008,76400
200059061,76401
217604024,76402
217604032,76403
217604040,76404
217604057,76405
217604065,76406
217604073,76407
217604081,76408
217604099,76409
217604107,76410
217604115,76411
217604123,76412
217604131,76413
217604149,76414
217604156,76415
217604164,76416
217604172,76417
217604180,76418
217604198,76419
217604206,76420
217604214,76421
217604222,76422
217604230,76423
217604248,76424
217604255,76425
217604263,76426
217604271,76427
217604289,76428
217604297,76429
217604305,76430
217604313,76431
217604321,76432
217604339,76433
217604347,76434
217604354,76435
217604362,76436
217604370,76437
217604388,76438
217604396,76439
217604404,76440
217604412,76441
217604420,76442
217604438,76443
217604453,76445
217604461,76446
217604479,76447
217604487,76448
217604495,76449
217604503,76450
217604511,76451
217604529,76452
217604537,76453
217604545,76454
217604552,76455
217604560,76456
217604578,76457
217604586,76458
217604594,76459
217604602,76460
217604610,76461
217604628,76462
217604636,76463
217604644,76464
217604651,76465
217604677,76467
217604685,76468
217604693,76469
217604701,76470
217604719,76471
217604727,76472
217604735,76473
217604743,76474
217604750,76475
200057065,76476
217604776,76477
217604784,76478
217604792,76479
217604800,76480
217604818,76481
217604826,76482
217604834,76483
217604842,76484
217604859,76485
217604867,76486
217604875,76487
217604883,76488
217604891,76489
217604909,76490
217604917,76491
217604925,76492
217604933,76493
217604941,76494
217604958,76495
